"address","addressObj/city","addressObj/country","addressObj/postalcode","addressObj/state","addressObj/street1","addressObj/street2","ancestorLocations/0/abbreviation","ancestorLocations/0/id","ancestorLocations/0/name","ancestorLocations/0/subcategory","ancestorLocations/1/abbreviation","ancestorLocations/1/id","ancestorLocations/1/name","ancestorLocations/1/subcategory","ancestorLocations/2/abbreviation","ancestorLocations/2/id","ancestorLocations/2/name","ancestorLocations/2/subcategory","category","cuisines/0","cuisines/1","cuisines/2","cuisines/3","cuisines/4","cuisines/5","cuisines/6","cuisines/7","cuisines/8","cuisines/9","cuisines/10","cuisines/11","cuisines/12","cuisines/13","cuisines/14","description","dietaryRestrictions/0","dietaryRestrictions/1","dietaryRestrictions/2","dietaryRestrictions/3","dietaryRestrictions/4","dietaryRestrictions/5","dishes/0","dishes/1","dishes/2","dishes/3","dishes/4","dishes/5","dishes/6","dishes/7","dishes/8","dishes/9","dishes/10","dishes/11","dishes/12","dishes/13","dishes/14","dishes/15","dishes/16","dishes/17","dishes/18","dishes/19","dishes/20","dishes/21","dishes/22","email","establishmentTypes/0","establishmentTypes/1","establishmentTypes/2","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","features/20","features/21","features/22","features/23","features/24","features/25","features/26","features/27","features/28","features/29","hours","hours/timezone","hours/weekRanges/0/0/close","hours/weekRanges/0/0/open","hours/weekRanges/0/1/close","hours/weekRanges/0/1/open","hours/weekRanges/0/2/close","hours/weekRanges/0/2/open","hours/weekRanges/1/0/close","hours/weekRanges/1/0/open","hours/weekRanges/1/1/close","hours/weekRanges/1/1/open","hours/weekRanges/1/2/close","hours/weekRanges/1/2/open","hours/weekRanges/2/0/close","hours/weekRanges/2/0/open","hours/weekRanges/2/1/close","hours/weekRanges/2/1/open","hours/weekRanges/2/2/close","hours/weekRanges/2/2/open","hours/weekRanges/3/0/close","hours/weekRanges/3/0/open","hours/weekRanges/3/1/close","hours/weekRanges/3/1/open","hours/weekRanges/3/2/close","hours/weekRanges/3/2/open","hours/weekRanges/4/0/close","hours/weekRanges/4/0/open","hours/weekRanges/4/1/close","hours/weekRanges/4/1/open","hours/weekRanges/4/2/close","hours/weekRanges/4/2/open","hours/weekRanges/5/0/close","hours/weekRanges/5/0/open","hours/weekRanges/5/1/close","hours/weekRanges/5/1/open","hours/weekRanges/5/2/close","hours/weekRanges/5/2/open","hours/weekRanges/6/0/close","hours/weekRanges/6/0/open","hours/weekRanges/6/1/close","hours/weekRanges/6/1/open","hours/weekRanges/6/2/close","hours/weekRanges/6/2/open","id","image","isClosed","isLongClosed","latitude","localAddress","localName","locationString","longitude","mealTypes/0","mealTypes/1","mealTypes/2","mealTypes/3","mealTypes/4","mealTypes/5","menuWebUrl","name","nearestMetroStations/0/address","nearestMetroStations/0/distance","nearestMetroStations/0/latitude","nearestMetroStations/0/lines/0/id","nearestMetroStations/0/lines/0/lineName","nearestMetroStations/0/lines/0/lineSymbol","nearestMetroStations/0/lines/0/systemName","nearestMetroStations/0/lines/0/systemSymbol","nearestMetroStations/0/lines/0/type","nearestMetroStations/0/localAddress","nearestMetroStations/0/localName","nearestMetroStations/0/longitude","nearestMetroStations/0/name","nearestMetroStations/1/address","nearestMetroStations/1/distance","nearestMetroStations/1/latitude","nearestMetroStations/1/lines/0/id","nearestMetroStations/1/lines/0/lineName","nearestMetroStations/1/lines/0/lineSymbol","nearestMetroStations/1/lines/0/systemName","nearestMetroStations/1/lines/0/systemSymbol","nearestMetroStations/1/lines/0/type","nearestMetroStations/1/localAddress","nearestMetroStations/1/localName","nearestMetroStations/1/longitude","nearestMetroStations/1/name","nearestMetroStations/2/address","nearestMetroStations/2/distance","nearestMetroStations/2/latitude","nearestMetroStations/2/lines/0/id","nearestMetroStations/2/lines/0/lineName","nearestMetroStations/2/lines/0/lineSymbol","nearestMetroStations/2/lines/0/systemName","nearestMetroStations/2/lines/0/systemSymbol","nearestMetroStations/2/lines/0/type","nearestMetroStations/2/localAddress","nearestMetroStations/2/localName","nearestMetroStations/2/longitude","nearestMetroStations/2/name","nearestMetroStations/3/address","nearestMetroStations/3/distance","nearestMetroStations/3/latitude","nearestMetroStations/3/lines/0/id","nearestMetroStations/3/lines/0/lineName","nearestMetroStations/3/lines/0/lineSymbol","nearestMetroStations/3/lines/0/systemName","nearestMetroStations/3/lines/0/systemSymbol","nearestMetroStations/3/lines/0/type","nearestMetroStations/3/localAddress","nearestMetroStations/3/localName","nearestMetroStations/3/longitude","nearestMetroStations/3/name","neighborhoodLocations/0/id","neighborhoodLocations/0/name","numberOfReviews","openNowText","ownersTopReasons","ownersTopReasons/sectionHeader","ownersTopReasons/sponsoredBy","ownersTopReasons/topReasons/0/header","ownersTopReasons/topReasons/0/image_url","ownersTopReasons/topReasons/0/isSearchTerm","ownersTopReasons/topReasons/0/keyword","ownersTopReasons/topReasons/0/linkText","ownersTopReasons/topReasons/0/rank","ownersTopReasons/topReasons/0/review","ownersTopReasons/topReasons/0/review/rating","ownersTopReasons/topReasons/0/review/reviewId","ownersTopReasons/topReasons/0/review/screenName","ownersTopReasons/topReasons/0/text","ownersTopReasons/topReasons/1/header","ownersTopReasons/topReasons/1/image_url","ownersTopReasons/topReasons/1/isSearchTerm","ownersTopReasons/topReasons/1/keyword","ownersTopReasons/topReasons/1/linkText","ownersTopReasons/topReasons/1/rank","ownersTopReasons/topReasons/1/review","ownersTopReasons/topReasons/1/review/rating","ownersTopReasons/topReasons/1/review/reviewId","ownersTopReasons/topReasons/1/review/screenName","ownersTopReasons/topReasons/1/text","ownersTopReasons/topReasons/2/header","ownersTopReasons/topReasons/2/image_url","ownersTopReasons/topReasons/2/isSearchTerm","ownersTopReasons/topReasons/2/keyword","ownersTopReasons/topReasons/2/linkText","ownersTopReasons/topReasons/2/rank","ownersTopReasons/topReasons/2/review","ownersTopReasons/topReasons/2/review/rating","ownersTopReasons/topReasons/2/review/reviewId","ownersTopReasons/topReasons/2/review/screenName","ownersTopReasons/topReasons/2/text","phone","photoCount","priceLevel","priceRange","rankingDenominator","rankingPosition","rankingString","rating","ratingHistogram/count1","ratingHistogram/count2","ratingHistogram/count3","ratingHistogram/count4","ratingHistogram/count5","rawRanking","subcategories/0","type","webUrl","website"
"KICC, Harambee Avenue Lower Ground Floor, Nairobi 00200 Kenya","Nairobi","Kenya","00200",,"KICC, Harambee Avenue","Lower Ground Floor",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Chinese","Asian","Vegetarian Friendly",,,,,,,,,,,,,,"Dinner","Lunch","Drinks",,,,,,,,,,,,,,,,,,,,,,,,,,,"info@tintin.co.ke","Restaurants",,,"Delivery","Takeout","Reservations","Buffet","Private Dining","Seating","Television","Serves Alcohol","Full Bar","Wine and Beer","Free Wifi","Accepts Credit Cards","Table Service",,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"5978875","https://media-cdn.tripadvisor.com/media/photo-m/1280/14/35/1d/b2/our-set-menu.jpg","false","false","-1.29007",,"","Nairobi","36.82185","Dinner","Lunch","Drinks",,,,,"Tin Tin Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484493","Nairobi Central Business District","35","Closes in 20 min",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 20 2229093","21","$$ - $$$",,"832","135","#135 of 1,048 places to eat in Nairobi","4.5","1","0","3","9","22","3.350780725479126","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d5978875-Reviews-Tin_Tin_Restaurant-Nairobi.html","http://www.tintin.co.ke"
"Crossway Road Fuji Plaza, Nairobi 00800 Kenya","Nairobi","Kenya","00800",,"Crossway Road","Fuji Plaza",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,"marketing@clayoven.co.ke","Restaurants",,,"Delivery","Takeout","Reservations","Seating","Serves Alcohol","Outdoor Seating","Highchairs Available",,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1380","630",,,,,"1380","630",,,,,"1380","630",,,,,"1380","630",,,,,"1380","630",,,,,"1380","630",,,,,"1380","630",,,,,"7778220","https://media-cdn.tripadvisor.com/media/photo-o/0a/a7/69/98/indian-delicacies.jpg","false","false","-1.26429",,"","Nairobi","36.80568","Lunch","Dinner",,,,,,"Clay Oven Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 708 778877","27","$$ - $$$",,"832","132","#132 of 1,048 places to eat in Nairobi","4","3","1","7","24","23","3.3576414585113525","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d7778220-Reviews-Clay_Oven_Restaurant-Nairobi.html","http://www.clayoven.co.ke/index.php"
"Bishops Road In the Fairview Hotel, Nairobi Kenya","Nairobi","Kenya","",,"Bishops Road","In the Fairview Hotel",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","European","Vegetarian Friendly",,,,,,,,,,,,,,"Mukutan Garden Café serves coffees and light meals such as sandwiches, pizzas and sushi in a relaxing setting of a beautiful water feature. The restaurant inside Fairview Hotel but many people from outside the hotel eat here. It has an international cuisine for dinner.","Lunch","Dinner","Brunch",,,,"Sandwiches","Burger","Salad",,,,,,,,,,,,,,,,,,,,,"fbook@clhg.com","Restaurants",,,"Reservations","Outdoor Seating","Seating","Parking Available","Full Bar","Validated Parking","Wheelchair Accessible","Serves Alcohol","Wine and Beer","Free Wifi","Accepts Credit Cards","Table Service","Waterfront",,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1140","360",,,,,"1200","360",,,,,"1200","360",,,,,"1200","360",,,,,"1200","360",,,,,"1200","360",,,,,"1140","360",,,,,"2060171","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/68/7f/b5/photo-shoot-by-mukutan.jpg","false","false","-1.291467",,"","Nairobi","36.81025","Lunch","Dinner","Brunch",,,,"http://qrco.de/bbXr5E?trackSharing","Mukutan Garden Cafe'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484494","Upper Hill Estate","80","Closed Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 722 204429","27","$$ - $$$","$2,000 - $4,000","832","136","#136 of 1,048 places to eat in Nairobi","4","2","4","10","34","30","3.3394038677215576","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d2060171-Reviews-Mukutan_Garden_Cafe-Nairobi.html","http://www.clhg.com"
"Utalii Street View Park Towers Ground Floor and Street Entrance on Utalii Lane, Nairobi Kenya","Nairobi","Kenya",,,"Utalii Street","View Park Towers Ground Floor and Street Entrance on Utalii Lane",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","African","European","Fusion",,,,,,,,,,,,,"The Collective is designed to delight the senses and attract people looking for more than just good food. The Collective is a dynamic space combining a restaurant, lounge, and art gallery providing a world class menu with an African twist. In addition to great food and exquisite cocktails The Collective features talented artists and musicians from across the continent.","Dinner","Breakfast","Lunch","Drinks",,,,,,,,,,,,,,,,,,,,,,,,,,"info@thecollectivelimited.com","Restaurants",,,"Reservations","Seating","Private Dining","Street Parking","Television","Serves Alcohol","Free Wifi","Accepts Credit Cards",,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi",,,,,,,"1410","420",,,,,"1410","420",,,,,"1410","420",,,,,"1410","420",,,,,"1410","420",,,,,"1410","420",,,,,"16746444","https://media-cdn.tripadvisor.com/media/photo-m/1280/16/d6/a1/ae/stuffed-chicken-wrapped.jpg","false","false","-1.28339",,"","Nairobi","36.81629","Dinner","Breakfast","Lunch","Drinks",,,,"The Collective Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484493","Nairobi Central Business District","23","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 20 5147600","28","$$ - $$$","$600 - $3,000","832","155","#155 of 1,048 places to eat in Nairobi","4.5","0","1","1","8","13","3.298302412033081","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d16746444-Reviews-The_Collective_Restaurant-Nairobi.html","https://www.facebook.com/thecollectivenbo/"
"4th Parklands Avenue Ground Floor and 1st Floor, Diamond Plaza, Parklands, Nairobi Kenya","Nairobi","Kenya",,,"4th Parklands Avenue","Ground Floor and 1st Floor, Diamond Plaza, Parklands",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"Dinner","Lunch",,,,,"Juice & Smoothies",,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Delivery","Takeout","Reservations","Seating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11958629","https://media-cdn.tripadvisor.com/media/photo-o/0f/80/97/ab/caption.jpg","false","false","-1.257706",,"","Nairobi","36.818424","Dinner","Lunch",,,,,"http://www.chowpatyrestaurants.com/page/menu","Chowpaty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 722 999995","29","$$ - $$$",,"832","128","#128 of 1,048 places to eat in Nairobi","4","1","3","5","20","25","3.3920576572418213",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d11958629-Reviews-Chowpaty-Nairobi.html","http://www.chowpatyrestaurants.com/"
"0.6a, Ktisuru Road, Nairobi Kenya","Nairobi","Kenya",,,"0.6a, Ktisuru Road",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","African","Bar","Pizza","Barbecue","Grill","Pub",,,,,,,,,,"Ankole Grill Kitisuru, Fusing familiar Steakhouse classics with African-inspired flavours from around the continent. Named after the iconic cattle breed of East Africa, the Ankole Watusi, we aspire to bring you a unique African steakhouse experience. Ankole Grill Kitisuru has outdoor seating, covered patio and an open fireplace. Perfect for sipping one of our signature cocktails.","Breakfast","Lunch","Dinner",,,,"Burger",,,,,,,,,,,,,,,,,,,,,,,"admin@ankole.co.ke","Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"23556924","https://media-cdn.tripadvisor.com/media/photo-o/2a/61/54/da/ankole-grill-cajun-grilled.jpg","false","false","-1.283211",,"","Nairobi","36.814068","Breakfast","Lunch","Dinner",,,,"https://www.ankole.co.ke/food#food-intro","Ankole Grill Kitisuru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 703 212121","226",,,"832","153","#153 of 1,048 places to eat in Nairobi","4","6","9","7","5","34","3.3029122352600098",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d23556924-Reviews-Ankole_Grill_Kitisuru-Nairobi.html","http://www.ankole.co.ke"
"Langata Road Galleria Mall, Nairobi Kenya","Nairobi","Kenya",,,"Langata Road","Galleria Mall",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Mexican","Cafe","Diner","Healthy","Vegetarian Friendly",,,,,,,,,,,,"Breakfast","Lunch","Dinner","Brunch",,,"Burger",,,,,,,,,,,,,,,,,,,,,,,"guest.relations@javahouseafrica.com","Restaurants",,,"Takeout","Seating","Wheelchair Accessible","Table Service","Outdoor Seating","Parking Available","Highchairs Available","Free Wifi","Accepts Credit Cards",,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"1320","420",,,,,"1320","420",,,,,"8541028","https://media-cdn.tripadvisor.com/media/photo-o/0e/fe/14/a9/photo1jpg.jpg","false","false","-1.32363",,"","Nairobi","36.79992","Breakfast","Lunch","Dinner","Brunch",,,,"Java House Galleria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77","Closed Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 724 719218","2","$$ - $$$",,"832","127","#127 of 1,048 places to eat in Nairobi","4","3","5","4","32","33","3.3928890228271484","Café","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d8541028-Reviews-Java_House_Galleria-Nairobi.html","http://www.nairobijavahouse.com/"
"Woodvale Lane Centro House, Nairobi Kenya","Nairobi","Kenya",,,"Woodvale Lane","Centro House",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Cafe","Healthy","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"Breakfast","Lunch","Dinner",,,,"Burger","Salad",,,,,,,,,,,,,,,,,,,,,,"info@casualbite.co.ke","Restaurants",,,"Reservations","Seating","Takeout","Wheelchair Accessible","Serves Alcohol",,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi",,,,,,,"1200","420",,,,,"1200","420",,,,,"1200","420",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"7268389","https://media-cdn.tripadvisor.com/media/photo-o/06/f8/96/f2/casual-bite.jpg","false","false","-1.263411",,"","Nairobi","36.802593","Breakfast","Lunch","Dinner",,,,,"Casual Bite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32","Closed Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 727 468681","30","$$ - $$$",,"832","151","#151 of 1,048 places to eat in Nairobi","4.5","0","0","0","13","19","3.3065102100372314","Café","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d7268389-Reviews-Casual_Bite-Nairobi.html","http://www.facebook.com/casualbiteke"
"Corner Gitanga Road/ Ole Dume Road Entrance Gitanga Road, Nairobi Kenya","Nairobi","Kenya",,,"Corner Gitanga Road/ Ole Dume Road","Entrance Gitanga Road",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Chinese","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"Lunch","Dinner","Brunch","Late Night",,,"Noodle","Ribs","Wings","Chili","Prawns","Beef","Duck","Fried rice","Fish","Pork",,,,,,,,,,,,,,"foryouchineserestaurant@gmail.com","Restaurants",,,"Delivery","Takeout","Reservations","Outdoor Seating","Private Dining","Seating","Parking Available","Validated Parking","Highchairs Available","Wheelchair Accessible","Serves Alcohol","Full Bar","Table Service","Playgrounds",,,,,,,,,,,,,,,,,,"Africa/Nairobi","1320","0",,,,,"1320","0",,,,,"1320","0",,,,,"1320","0",,,,,"1320","0",,,,,"1350","0",,,,,"1350","0",,,,,"3699196","https://media-cdn.tripadvisor.com/media/photo-o/03/93/fe/25/for-you-chinese-restaurant.jpg","false","false","-1.289756",,"","Nairobi","36.77099","Lunch","Dinner","Brunch","Late Night",,,,"For You Chinese Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"238","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 733 648724","56","$$ - $$$",,"832","126","#126 of 1,048 places to eat in Nairobi","4","22","13","36","93","74","3.395282745361328","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d3699196-Reviews-For_You_Chinese_Restaurant-Nairobi.html",
"UN Avenue Warwick Center, Gigiri. Right Next to U.S. Embassy, Nairobi Kenya","Nairobi","Kenya",,,"UN Avenue","Warwick Center, Gigiri. Right Next to U.S. Embassy",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Sushi","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,"Brunch","Lunch","Dinner","Drinks",,,,,,,,,,,,,,,,,,,,,,,,,,"Info@asianbykhazanah.com","Restaurants",,,"Reservations","Outdoor Seating","Seating","Parking Available","Street Parking","Wheelchair Accessible","Full Bar","Accepts Mastercard","Accepts Visa","Delivery","Takeout","Highchairs Available","Serves Alcohol",,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1320","690",,,,,,,,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"10674891","https://media-cdn.tripadvisor.com/media/photo-o/0c/77/1c/37/20160807-210105-largejpg.jpg","false","false","-1.232266",,"","Nairobi","36.81227","Brunch","Lunch","Dinner","Drinks",,,"http://www.asiangardens.co.ke/menu/index?utm_source=Tripadvisor&utm_medium=Link-Menu&utm_campaign=Social-Media","Asian Gardens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484492","Highridge","60","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 712 848770","82","$$ - $$$",,"832","152","#152 of 1,048 places to eat in Nairobi","4","3","2","9","18","28","3.3062241077423096",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d10674891-Reviews-Asian_Gardens-Nairobi.html","http://www.asiangardens.co.ke/?utm_source=Tripadvisor&utm_medium=Link-Profile&utm_campaign=Social-Media"
"Tubman Road Trust Mansion Building, Ground Floor, Nairobi 00200 Kenya","Nairobi","Kenya","00200",,"Tubman Road","Trust Mansion Building, Ground Floor",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","African","International","Healthy","Vegetarian Friendly","Vegan Options",,,,,,,,,,,"Bridges Organic Restaurant serves delicious Certified Organic foods and juices. Let our friendly waiters walk you through our nutritious selections of meals for vegetarians, non-vegetarians and raw food lovers. Our open kitchen has professional chefs who will serve you Kenyan cuisine with freshly harvested organic produce. Our authentic Organic Kenyan cuisine menu consists of:• Traditional Kenyan meals made with Organic Vegetables and Whole meal products, like Brown Rice• Organic Vegetarian and Non-Vegetarian Meals (organic white meat)• Organic Vegetable Soups, Salads and Sandwiches• Fresh Organic Vegetable & Fruit Juices • Organic Herbal Teas• Healthy Tasty Snacks. Additional Services at Bridges include:• Juice Cleanse Detox Program. •Organic Honey, Chia Seeds, Hibiscus, Peanut Butter, Moringa. Nutritionist on site for Free Consultation. Order in with Uber Eats, Glovo or Jumia for delivery to you. As member of KOAN, you can trust that we source from certified Organic farmers only.","Breakfast","Lunch","Dinner","Brunch",,,"Juice & Smoothies",,,,,,,,,,,,,,,,,,,,,,,"info@bridgesorganics.com","Restaurants",,,"Takeout","Seating","Delivery","Table Service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi",,,,,,,"1260","390",,,,,"1260","390",,,,,"1260","390",,,,,"1260","390",,,,,"1260","390",,,,,"1260","390",,,,,"3155527","https://media-cdn.tripadvisor.com/media/photo-o/11/de/30/a1/lightly-stir-fried-organic.jpg","false","false","-1.283711",,"","Nairobi","36.81909","Breakfast","Lunch","Dinner","Brunch",,,"https://bridgesorganics.com/wp-content/uploads/2017/06/Latest-Bridges-Menu.pdf","Bridges Organic Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484493","Nairobi Central Business District","37","Closed Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 714 047177","37","$$ - $$$","$1 - $15","832","139","#139 of 1,048 places to eat in Nairobi","4.5","0","1","1","19","16","3.336066246032715","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d3155527-Reviews-Bridges_Organic_Restaurant-Nairobi.html","http://www.bridgesorganics.com"
"Lower Kabete Road The Bidwood Suites Hotel, Nairobi Kenya","Nairobi","Kenya",,,"Lower Kabete Road","The Bidwood Suites Hotel",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,"Breakfast","Lunch","Dinner",,,,"Salad",,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Reservations","Outdoor Seating","Seating","Serves Alcohol","Table Service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7704637","https://media-cdn.tripadvisor.com/media/photo-o/07/cd/a4/a1/ventana.jpg","false","false","-1.23995",,"","Nairobi","36.74448","Breakfast","Lunch","Dinner",,,,,"Ventana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 737 555999","13","$$ - $$$",,"832","125","#125 of 1,048 places to eat in Nairobi","4.5","0","0","5","18","26","3.3981547355651855",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d7704637-Reviews-Ventana-Nairobi.html","http://www.bidwoodsuites.com/ventana-bar-restaurant/"
"Limuru Road Muthaiga Shopping Center, Nairobi Kenya","Nairobi","Kenya",,,"Limuru Road","Muthaiga Shopping Center",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Italian","European","Pizza","Mediterranean","Vegetarian Friendly",,,,,,,,,,,"Aperfect balance of elegance, comfort and refinement. A corner of Italy in Nairobi Romantic moment, lived in the large terrace, become uforgettable moments Italian cuisine ----in the best tradition, homemade mozzarella and pasta, pizza baked in a wood oven, the desserts of our production From the best Italian wineries a selection of over 80 varieties of wines are the pride of our restaurant","Lunch","Dinner",,,,,"Pasta","Lasagne","Pesto",,,,,,,,,,,,,,,,,,,,,"booking@dolcevitakenya.net","Restaurants",,,"Wheelchair Accessible","Takeout","Reservations","Outdoor Seating","Seating","Free off-street parking","Serves Alcohol","Wine and Beer","Accepts American Express","Accepts Mastercard","Accepts Visa","Cash Only","Accepts Credit Cards","Parking Available","Highchairs Available","Full Bar",,,,,,,,,,,,,,,,"Africa/Nairobi","1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"4040718","https://media-cdn.tripadvisor.com/media/photo-o/0b/df/3d/e8/photo2jpg.jpg","false","false","-1.249783",,"","Nairobi","36.820423","Lunch","Dinner",,,,,"http://www.dolcevitakenya.net/our-menu/","La Dolce Vita",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 722 624100","35","$$ - $$$",,"832","154","#154 of 1,048 places to eat in Nairobi","4","11","9","9","46","37","3.300677537918091","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d4040718-Reviews-La_Dolce_Vita-Nairobi.html","http://www.dolcevitakenya.net/"
